Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDelayMinutes,DepDel15,TaxiOut,TaxiIn,ArrDelay,ArrDelayMinutes,ArrDel15,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MonthName,IsDelayed,DelayCategory,SpeedMph,TotalGround
2024,1,15,1,2024-01-15,DL,ATL,"Atlanta, GA",GA,RDU,"Raleigh/Durham, NC",NC,32.0,32.0,1.0,11.0,6.0,19.0,19.0,1.0,0.0,,0.0,80.0,67.0,50.0,356.0,2,19.0,0.0,0.0,0.0,0.0,April,1,Moderate Delay,427.2,17.0
2024,2,20,2,2024-02-20,9E,LGA,"New York, NY",NY,PWM,"Portland, ME",ME,-6.0,0.0,0.0,24.0,3.0,-22.0,0.0,0.0,0.0,,0.0,90.0,74.0,47.0,269.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,343.4,27.0
2024,2,18,7,2024-02-18,DL,MCO,"Orlando, FL",FL,ATL,"Atlanta, GA",GA,15.0,15.0,1.0,28.0,29.0,32.0,32.0,1.0,0.0,,0.0,103.0,120.0,63.0,404.0,2,7.0,0.0,17.0,0.0,8.0,April,1,Moderate Delay,384.76,57.0
2024,1,21,7,2024-01-21,WN,STL,"St. Louis, MO",MO,LIT,"Little Rock, AR",AR,45.0,45.0,1.0,11.0,3.0,43.0,43.0,1.0,0.0,,0.0,65.0,63.0,49.0,296.0,2,0.0,0.0,0.0,0.0,43.0,April,1,Moderate Delay,362.45,14.0
2024,1,26,5,2024-01-26,YX,BOS,"Boston, MA",MA,EWR,"Newark, NJ",NJ,-8.0,0.0,0.0,15.0,25.0,2.0,2.0,0.0,0.0,,0.0,92.0,102.0,62.0,200.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,193.55,40.0
2024,4,16,2,2024-04-16,WN,CVG,"Cincinnati, OH",KY,DEN,"Denver, CO",CO,7.0,7.0,0.0,8.0,5.0,13.0,13.0,0.0,0.0,,0.0,175.0,181.0,168.0,1069.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,381.79,13.0
2024,1,19,5,2024-01-19,UA,IAH,"Houston, TX",TX,IAD,"Washington, DC",VA,6.0,6.0,0.0,20.0,9.0,-1.0,0.0,0.0,0.0,,0.0,172.0,165.0,136.0,1190.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,525.0,29.0
2024,4,25,4,2024-04-25,OO,ORD,"Chicago, IL",IL,ICT,"Wichita, KS",KS,5.0,5.0,0.0,23.0,4.0,10.0,10.0,0.0,0.0,,0.0,130.0,135.0,108.0,588.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,326.67,27.0
2024,3,1,5,2024-03-01,WN,MSY,"New Orleans, LA",LA,TPA,"Tampa, FL",FL,-5.0,0.0,0.0,9.0,3.0,-17.0,0.0,0.0,0.0,,0.0,90.0,78.0,66.0,488.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,443.64,12.0
2024,3,5,2,2024-03-05,WN,PVD,"Providence, RI",RI,TPA,"Tampa, FL",FL,-4.0,0.0,0.0,8.0,3.0,-22.0,0.0,0.0,0.0,,0.0,195.0,177.0,166.0,1136.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,410.6,11.0
2024,3,4,1,2024-03-04,WN,BOI,"Boise, ID",ID,DEN,"Denver, CO",CO,-5.0,0.0,0.0,31.0,5.0,-4.0,0.0,0.0,0.0,,0.0,115.0,116.0,80.0,649.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,486.75,36.0
2024,2,3,6,2024-02-03,UA,MFR,"Medford, OR",OR,DEN,"Denver, CO",CO,93.0,93.0,1.0,9.0,15.0,93.0,93.0,1.0,0.0,,0.0,156.0,156.0,132.0,964.0,4,0.0,0.0,93.0,0.0,0.0,April,1,Severe Delay,438.18,24.0
2024,3,6,3,2024-03-06,OH,CLT,"Charlotte, NC",NC,BNA,"Nashville, TN",TN,-6.0,0.0,0.0,55.0,6.0,3.0,3.0,0.0,0.0,,0.0,109.0,118.0,57.0,328.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,345.26,61.0
2024,1,1,1,2024-01-01,DL,LAS,"Las Vegas, NV",NV,MSP,"Minneapolis, MN",MN,-8.0,0.0,0.0,18.0,6.0,-24.0,0.0,0.0,0.0,,0.0,198.0,182.0,158.0,1299.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,493.29,24.0
2024,2,25,7,2024-02-25,MQ,LRD,"Laredo, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,-2.0,0.0,0.0,16.0,7.0,1.0,1.0,0.0,0.0,,0.0,83.0,86.0,63.0,396.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,377.14,23.0
2024,3,21,4,2024-03-21,YX,DCA,"Washington, DC",VA,ATL,"Atlanta, GA",GA,-10.0,0.0,0.0,19.0,11.0,-18.0,0.0,0.0,0.0,,0.0,125.0,117.0,87.0,547.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,377.24,30.0
2024,2,9,5,2024-02-09,9E,ORF,"Norfolk, VA",VA,JFK,"New York, NY",NY,-3.0,0.0,0.0,12.0,7.0,-21.0,0.0,0.0,0.0,,0.0,89.0,71.0,52.0,290.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,334.62,19.0
2024,3,8,5,2024-03-08,HA,KOA,"Kona, HI",HI,HNL,"Honolulu, HI",HI,-8.0,0.0,0.0,9.0,7.0,-9.0,0.0,0.0,0.0,,0.0,48.0,47.0,31.0,163.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,315.48,16.0
2024,2,18,7,2024-02-18,OO,XNA,"Fayetteville, AR",AR,LAX,"Los Angeles, CA",CA,-1.0,0.0,0.0,21.0,7.0,-14.0,0.0,0.0,0.0,,0.0,243.0,230.0,202.0,1371.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,407.23,28.0
2024,2,29,4,2024-02-29,9E,JFK,"New York, NY",NY,ROC,"Rochester, NY",NY,-7.0,0.0,0.0,28.0,7.0,-9.0,0.0,0.0,0.0,,0.0,95.0,93.0,58.0,264.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,273.1,35.0
2024,4,11,4,2024-04-11,DL,MIA,"Miami, FL",FL,ATL,"Atlanta, GA",GA,0.0,0.0,0.0,15.0,14.0,12.0,12.0,0.0,0.0,,0.0,113.0,125.0,96.0,594.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,371.25,29.0
2024,4,7,7,2024-04-07,WN,BUR,"Burbank, CA",CA,SMF,"Sacramento, CA",CA,-6.0,0.0,0.0,14.0,3.0,-17.0,0.0,0.0,0.0,,0.0,85.0,74.0,57.0,358.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,376.84,17.0
2024,1,12,5,2024-01-12,WN,CMH,"Columbus, OH",OH,LAS,"Las Vegas, NV",NV,-2.0,0.0,0.0,26.0,4.0,-11.0,0.0,0.0,0.0,,0.0,295.0,286.0,256.0,1771.0,8,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,415.08,30.0
2024,3,23,6,2024-03-23,OH,CLT,"Charlotte, NC",NC,BHM,"Birmingham, AL",AL,-5.0,0.0,0.0,16.0,2.0,-25.0,0.0,0.0,0.0,,0.0,99.0,79.0,61.0,350.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,344.26,18.0
2024,4,12,5,2024-04-12,DL,LGA,"New York, NY",NY,ATL,"Atlanta, GA",GA,1.0,1.0,0.0,15.0,9.0,-7.0,0.0,0.0,0.0,,0.0,147.0,139.0,115.0,762.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,397.57,24.0
2024,2,3,6,2024-02-03,WN,BWI,"Baltimore, MD",MD,FLL,"Fort Lauderdale, FL",FL,-2.0,0.0,0.0,10.0,4.0,-23.0,0.0,0.0,0.0,,0.0,155.0,134.0,120.0,925.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,462.5,14.0
2024,4,19,5,2024-04-19,DL,RIC,"Richmond, VA",VA,ATL,"Atlanta, GA",GA,-1.0,0.0,0.0,13.0,6.0,-11.0,0.0,0.0,0.0,,0.0,102.0,92.0,73.0,481.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,395.34,19.0
2024,4,11,4,2024-04-11,OO,DFW,"Dallas/Fort Worth, TX",TX,SPS,"Wichita Falls, TX",TX,-8.0,0.0,0.0,19.0,11.0,-11.0,0.0,0.0,0.0,,0.0,66.0,63.0,33.0,113.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,205.45,30.0
2024,1,17,3,2024-01-17,DL,DFW,"Dallas/Fort Worth, TX",TX,LGA,"New York, NY",NY,-7.0,0.0,0.0,15.0,8.0,-17.0,0.0,0.0,0.0,,0.0,206.0,196.0,173.0,1389.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,481.73,23.0
2024,3,11,1,2024-03-11,B6,JFK,"New York, NY",NY,ATL,"Atlanta, GA",GA,88.0,88.0,1.0,20.0,6.0,75.0,75.0,1.0,0.0,,0.0,153.0,140.0,114.0,760.0,4,28.0,0.0,0.0,0.0,47.0,April,1,Severe Delay,400.0,26.0
2024,3,9,6,2024-03-09,UA,TPA,"Tampa, FL",FL,IAD,"Washington, DC",VA,-4.0,0.0,0.0,64.0,6.0,31.0,31.0,1.0,0.0,,0.0,139.0,174.0,104.0,811.0,4,0.0,0.0,31.0,0.0,0.0,April,1,Moderate Delay,467.88,70.0
2024,3,7,4,2024-03-07,9E,XNA,"Fayetteville, AR",AR,MSP,"Minneapolis, MN",MN,0.0,0.0,0.0,8.0,8.0,-25.0,0.0,0.0,0.0,,0.0,118.0,93.0,77.0,596.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,464.42,16.0
2024,1,5,5,2024-01-05,WN,LAX,"Los Angeles, CA",CA,AUS,"Austin, TX",TX,-3.0,0.0,0.0,13.0,4.0,-13.0,0.0,0.0,0.0,,0.0,170.0,160.0,143.0,1242.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,521.12,17.0
2024,2,23,5,2024-02-23,DL,SLC,"Salt Lake City, UT",UT,SEA,"Seattle, WA",WA,50.0,50.0,1.0,13.0,10.0,37.0,37.0,1.0,0.0,,0.0,135.0,122.0,99.0,689.0,3,37.0,0.0,0.0,0.0,0.0,April,1,Moderate Delay,417.58,23.0
2024,3,21,4,2024-03-21,MQ,HOU,"Houston, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,38.0,38.0,1.0,22.0,12.0,40.0,40.0,1.0,0.0,,0.0,85.0,87.0,53.0,247.0,1,25.0,0.0,2.0,0.0,13.0,April,1,Moderate Delay,279.62,34.0
2024,1,29,1,2024-01-29,WN,BWI,"Baltimore, MD",MD,PBI,"West Palm Beach/Palm Beach, FL",FL,11.0,11.0,0.0,10.0,4.0,-13.0,0.0,0.0,0.0,,0.0,165.0,141.0,127.0,883.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,417.17,14.0
2024,2,20,2,2024-02-20,AA,PHL,"Philadelphia, PA",PA,SFO,"San Francisco, CA",CA,-3.0,0.0,0.0,15.0,6.0,-14.0,0.0,0.0,0.0,,0.0,400.0,389.0,368.0,2521.0,11,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,411.03,21.0
2024,2,9,5,2024-02-09,WN,LGA,"New York, NY",NY,DAL,"Dallas, TX",TX,9.0,9.0,0.0,21.0,13.0,10.0,10.0,0.0,0.0,,0.0,260.0,261.0,227.0,1381.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,365.02,34.0
2024,3,7,4,2024-03-07,DL,TPA,"Tampa, FL",FL,LGA,"New York, NY",NY,-1.0,0.0,0.0,11.0,10.0,-3.0,0.0,0.0,0.0,,0.0,163.0,161.0,140.0,1010.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,432.86,21.0
2024,2,6,2,2024-02-06,AS,ONT,"Ontario, CA",CA,SEA,"Seattle, WA",WA,-14.0,0.0,0.0,15.0,9.0,-41.0,0.0,0.0,0.0,,0.0,174.0,147.0,123.0,956.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,466.34,24.0
2024,4,2,2,2024-04-02,OO,PHL,"Philadelphia, PA",PA,MSP,"Minneapolis, MN",MN,65.0,65.0,1.0,10.0,6.0,45.0,45.0,1.0,0.0,,0.0,184.0,164.0,148.0,980.0,4,45.0,0.0,0.0,0.0,0.0,April,1,Moderate Delay,397.3,16.0
2024,4,26,5,2024-04-26,OO,DTW,"Detroit, MI",MI,MQT,"Marquette, MI",MI,-3.0,0.0,0.0,27.0,4.0,-1.0,0.0,0.0,0.0,,0.0,87.0,89.0,58.0,349.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,361.03,31.0
2024,3,6,3,2024-03-06,DL,MCO,"Orlando, FL",FL,ATL,"Atlanta, GA",GA,0.0,0.0,0.0,30.0,23.0,14.0,14.0,0.0,0.0,,0.0,101.0,115.0,62.0,404.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,390.97,53.0
2024,2,27,2,2024-02-27,AA,BOS,"Boston, MA",MA,PHL,"Philadelphia, PA",PA,14.0,14.0,0.0,25.0,9.0,4.0,4.0,0.0,0.0,,0.0,106.0,96.0,62.0,280.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,270.97,34.0
2024,1,25,4,2024-01-25,9E,LGA,"New York, NY",NY,GSP,"Greer, SC",SC,-4.0,0.0,0.0,16.0,4.0,-26.0,0.0,0.0,0.0,,0.0,138.0,116.0,96.0,610.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,381.25,20.0
2024,2,26,1,2024-02-26,WN,STL,"St. Louis, MO",MO,LIT,"Little Rock, AR",AR,-4.0,0.0,0.0,10.0,4.0,-17.0,0.0,0.0,0.0,,0.0,75.0,62.0,48.0,296.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,370.0,14.0
2024,2,15,4,2024-02-15,DL,DTW,"Detroit, MI",MI,LAS,"Las Vegas, NV",NV,0.0,0.0,0.0,19.0,5.0,14.0,14.0,0.0,0.0,,0.0,276.0,290.0,266.0,1749.0,7,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,394.51,24.0
2024,1,17,3,2024-01-17,WN,DAL,"Dallas, TX",TX,PNS,"Pensacola, FL",FL,4.0,4.0,0.0,13.0,3.0,3.0,3.0,0.0,0.0,,0.0,95.0,94.0,78.0,592.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,455.38,16.0
2024,4,5,5,2024-04-05,DL,SEA,"Seattle, WA",WA,GEG,"Spokane, WA",WA,-5.0,0.0,0.0,18.0,5.0,-4.0,0.0,0.0,0.0,,0.0,63.0,64.0,41.0,224.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,327.8,23.0
2024,2,5,1,2024-02-05,AA,PHX,"Phoenix, AZ",AZ,PHL,"Philadelphia, PA",PA,-7.0,0.0,0.0,14.0,7.0,-9.0,0.0,0.0,0.0,,0.0,263.0,261.0,240.0,2075.0,9,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,518.75,21.0
2024,4,10,3,2024-04-10,OO,SLC,"Salt Lake City, UT",UT,TUS,"Tucson, AZ",AZ,-8.0,0.0,0.0,21.0,3.0,-13.0,0.0,0.0,0.0,,0.0,110.0,105.0,81.0,601.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,445.19,24.0
2024,3,14,4,2024-03-14,YX,SDF,"Louisville, KY",KY,LGA,"New York, NY",NY,-10.0,0.0,0.0,8.0,6.0,-25.0,0.0,0.0,0.0,,0.0,126.0,111.0,97.0,659.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,407.63,14.0
2024,2,21,3,2024-02-21,DL,MSP,"Minneapolis, MN",MN,FLL,"Fort Lauderdale, FL",FL,-6.0,0.0,0.0,16.0,5.0,-34.0,0.0,0.0,0.0,,0.0,222.0,194.0,173.0,1487.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,515.72,21.0
2024,1,19,5,2024-01-19,WN,RIC,"Richmond, VA",VA,ATL,"Atlanta, GA",GA,-2.0,0.0,0.0,16.0,5.0,-5.0,0.0,0.0,0.0,,0.0,110.0,107.0,86.0,481.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,335.58,21.0
2024,2,23,5,2024-02-23,OO,SFO,"San Francisco, CA",CA,SAT,"San Antonio, TX",TX,-4.0,0.0,0.0,34.0,13.0,2.0,2.0,0.0,0.0,,0.0,218.0,224.0,177.0,1482.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,502.37,47.0
2024,3,1,5,2024-03-01,WN,PHX,"Phoenix, AZ",AZ,HOU,"Houston, TX",TX,46.0,46.0,1.0,15.0,3.0,40.0,40.0,1.0,0.0,,0.0,145.0,139.0,121.0,1020.0,5,6.0,0.0,0.0,0.0,34.0,April,1,Moderate Delay,505.79,18.0
2024,3,4,1,2024-03-04,OO,TUL,"Tulsa, OK",OK,SLC,"Salt Lake City, UT",UT,-3.0,0.0,0.0,13.0,10.0,-18.0,0.0,0.0,0.0,,0.0,188.0,173.0,150.0,926.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,370.4,23.0
2024,1,27,6,2024-01-27,OO,PDX,"Portland, OR",OR,LAX,"Los Angeles, CA",CA,-5.0,0.0,0.0,14.0,37.0,14.0,14.0,0.0,0.0,,0.0,158.0,177.0,126.0,834.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,397.14,51.0
2024,1,12,5,2024-01-12,WN,ISP,"Islip, NY",NY,TPA,"Tampa, FL",FL,0.0,0.0,0.0,23.0,4.0,26.0,26.0,1.0,0.0,,0.0,195.0,221.0,194.0,1034.0,5,0.0,0.0,26.0,0.0,0.0,April,1,Moderate Delay,319.79,27.0
2024,4,10,3,2024-04-10,OH,CLT,"Charlotte, NC",NC,DCA,"Washington, DC",VA,-7.0,0.0,0.0,40.0,4.0,7.0,7.0,0.0,0.0,,0.0,91.0,105.0,61.0,331.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,325.57,44.0
2024,3,1,5,2024-03-01,UA,IAD,"Washington, DC",VA,RSW,"Fort Myers, FL",FL,-6.0,0.0,0.0,14.0,6.0,-6.0,0.0,0.0,0.0,,0.0,161.0,161.0,141.0,891.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,379.15,20.0
2024,4,8,1,2024-04-08,WN,OMA,"Omaha, NE",NE,DEN,"Denver, CO",CO,-5.0,0.0,0.0,8.0,6.0,-16.0,0.0,0.0,0.0,,0.0,95.0,84.0,70.0,472.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,404.57,14.0
2024,3,22,5,2024-03-22,DL,LAX,"Los Angeles, CA",CA,DTW,"Detroit, MI",MI,18.0,18.0,1.0,19.0,12.0,7.0,7.0,0.0,0.0,,0.0,264.0,253.0,222.0,1979.0,8,0.0,0.0,0.0,0.0,0.0,April,0,Minor Delay,534.86,31.0
2024,4,13,6,2024-04-13,WN,IAH,"Houston, TX",TX,DEN,"Denver, CO",CO,-3.0,0.0,0.0,11.0,3.0,-11.0,0.0,0.0,0.0,,0.0,145.0,137.0,123.0,862.0,4,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,420.49,14.0
2024,4,28,7,2024-04-28,OO,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,DEN,"Denver, CO",CO,-5.0,0.0,0.0,15.0,9.0,-18.0,0.0,0.0,0.0,,0.0,113.0,100.0,76.0,557.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,439.74,24.0
2024,1,28,7,2024-01-28,WN,DAL,"Dallas, TX",TX,MCI,"Kansas City, MO",MO,0.0,0.0,0.0,11.0,5.0,-6.0,0.0,0.0,0.0,,0.0,90.0,84.0,68.0,461.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,406.76,16.0
2024,4,1,1,2024-04-01,DL,SLC,"Salt Lake City, UT",UT,PDX,"Portland, OR",OR,-8.0,0.0,0.0,15.0,3.0,-23.0,0.0,0.0,0.0,,0.0,120.0,105.0,87.0,630.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,434.48,18.0
2024,1,5,5,2024-01-05,OO,ORD,"Chicago, IL",IL,FCA,"Kalispell, MT",MT,-4.0,0.0,0.0,19.0,7.0,-27.0,0.0,0.0,0.0,,0.0,254.0,231.0,205.0,1352.0,6,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,395.71,26.0
2024,2,6,2,2024-02-06,DL,SLC,"Salt Lake City, UT",UT,SAN,"San Diego, CA",CA,-3.0,0.0,0.0,16.0,21.0,23.0,23.0,1.0,0.0,,0.0,129.0,155.0,118.0,626.0,3,0.0,0.0,23.0,0.0,0.0,April,1,Moderate Delay,318.31,37.0
2024,3,8,5,2024-03-08,DL,ATL,"Atlanta, GA",GA,SFO,"San Francisco, CA",CA,-5.0,0.0,0.0,19.0,5.0,-19.0,0.0,0.0,0.0,,0.0,327.0,313.0,289.0,2139.0,9,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,444.08,24.0
2024,1,16,2,2024-01-16,9E,RIC,"Richmond, VA",VA,LGA,"New York, NY",NY,186.0,186.0,1.0,45.0,6.0,211.0,211.0,1.0,0.0,,0.0,77.0,102.0,51.0,292.0,2,0.0,0.0,25.0,0.0,186.0,April,1,Severe Delay,343.53,51.0
2024,3,11,1,2024-03-11,AA,MIA,"Miami, FL",FL,JAX,"Jacksonville, FL",FL,0.0,0.0,0.0,13.0,5.0,-13.0,0.0,0.0,0.0,,0.0,85.0,72.0,54.0,335.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,372.22,18.0
2024,1,13,6,2024-01-13,B6,TPA,"Tampa, FL",FL,BQN,"Aguadilla, PR",PR,25.0,25.0,1.0,14.0,4.0,19.0,19.0,1.0,0.0,,0.0,166.0,160.0,142.0,1175.0,5,13.0,0.0,0.0,0.0,6.0,April,1,Moderate Delay,496.48,18.0
2024,2,26,1,2024-02-26,DL,SLC,"Salt Lake City, UT",UT,SAT,"San Antonio, TX",TX,-1.0,0.0,0.0,13.0,6.0,-24.0,0.0,0.0,0.0,,0.0,165.0,142.0,123.0,1087.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,530.24,19.0
2024,4,17,3,2024-04-17,AS,PDX,"Portland, OR",OR,SEA,"Seattle, WA",WA,103.0,103.0,1.0,26.0,8.0,109.0,109.0,1.0,0.0,,0.0,61.0,67.0,33.0,129.0,1,103.0,0.0,6.0,0.0,0.0,April,1,Severe Delay,234.55,34.0
2024,4,29,1,2024-04-29,WN,LAS,"Las Vegas, NV",NV,LGB,"Long Beach, CA",CA,1.0,1.0,0.0,11.0,3.0,-13.0,0.0,0.0,0.0,,0.0,70.0,56.0,42.0,231.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,330.0,14.0
2024,4,7,7,2024-04-07,WN,LAS,"Las Vegas, NV",NV,SJC,"San Jose, CA",CA,6.0,6.0,0.0,19.0,4.0,-1.0,0.0,0.0,0.0,,0.0,95.0,88.0,65.0,386.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,356.31,23.0
2024,2,14,3,2024-02-14,WN,OAK,"Oakland, CA",CA,LGB,"Long Beach, CA",CA,0.0,0.0,0.0,10.0,4.0,-9.0,0.0,0.0,0.0,,0.0,85.0,76.0,62.0,353.0,2,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,341.61,14.0
2024,1,15,1,2024-01-15,MQ,DFW,"Dallas/Fort Worth, TX",TX,LEX,"Lexington, KY",KY,102.0,102.0,1.0,55.0,8.0,123.0,123.0,1.0,0.0,,0.0,134.0,155.0,92.0,785.0,4,0.0,102.0,21.0,0.0,0.0,April,1,Severe Delay,511.96,63.0
2024,2,14,3,2024-02-14,WN,LGB,"Long Beach, CA",CA,COS,"Colorado Springs, CO",CO,81.0,81.0,1.0,12.0,4.0,67.0,67.0,1.0,0.0,,0.0,130.0,116.0,100.0,825.0,4,0.0,0.0,0.0,0.0,67.0,April,1,Severe Delay,495.0,16.0
2024,1,9,2,2024-01-09,F9,RDU,"Raleigh/Durham, NC",NC,SJU,"San Juan, PR",PR,172.0,172.0,1.0,21.0,12.0,203.0,203.0,1.0,0.0,,0.0,198.0,229.0,196.0,1433.0,6,0.0,0.0,31.0,0.0,172.0,April,1,Severe Delay,438.67,33.0
2024,3,7,4,2024-03-07,AA,PHL,"Philadelphia, PA",PA,MIA,"Miami, FL",FL,-2.0,0.0,0.0,16.0,11.0,-19.0,0.0,0.0,0.0,,0.0,172.0,155.0,128.0,1013.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,474.84,27.0
2024,1,21,7,2024-01-21,DL,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,34.0,34.0,1.0,21.0,13.0,18.0,18.0,1.0,0.0,,0.0,94.0,78.0,44.0,235.0,1,18.0,0.0,0.0,0.0,0.0,April,1,Moderate Delay,320.45,34.0
2024,3,8,5,2024-03-08,OO,PSC,"Pasco/Kennewick/Richland, WA",WA,SLC,"Salt Lake City, UT",UT,-4.0,0.0,0.0,19.0,3.0,-22.0,0.0,0.0,0.0,,0.0,115.0,97.0,75.0,521.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,416.8,22.0
2024,1,22,1,2024-01-22,DL,CLT,"Charlotte, NC",NC,ATL,"Atlanta, GA",GA,-4.0,0.0,0.0,25.0,15.0,-7.0,0.0,0.0,0.0,,0.0,89.0,86.0,46.0,226.0,1,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,294.78,40.0
2024,2,11,7,2024-02-11,NK,MCO,"Orlando, FL",FL,MEM,"Memphis, TN",TN,-4.0,0.0,0.0,11.0,12.0,-12.0,0.0,0.0,0.0,,0.0,138.0,130.0,107.0,684.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,383.55,23.0
2024,1,30,2,2024-01-30,DL,ATL,"Atlanta, GA",GA,MDW,"Chicago, IL",IL,-2.0,0.0,0.0,12.0,6.0,-12.0,0.0,0.0,0.0,,0.0,112.0,102.0,84.0,591.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,422.14,18.0
2024,2,13,2,2024-02-13,WN,MSY,"New Orleans, LA",LA,DEN,"Denver, CO",CO,0.0,0.0,0.0,10.0,6.0,-8.0,0.0,0.0,0.0,,0.0,175.0,167.0,151.0,1062.0,5,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,421.99,16.0
2024,2,10,6,2024-02-10,9E,ATL,"Atlanta, GA",GA,MDT,"Harrisburg, PA",PA,-3.0,0.0,0.0,16.0,8.0,-1.0,0.0,0.0,0.0,,0.0,110.0,112.0,88.0,620.0,3,0.0,0.0,0.0,0.0,0.0,April,0,Early/OnTime,422.73,24.0
